WBGene00009865	F49B2.6	locomotion variant, embryonic lethal, slow growth, organism morphology variant
WBGene00022240	Y73B6BL.19	electrophysiology variant
WBGene00005284	ZK6.9	embryonic lethal
WBGene00018016	F33G12.4	P0 spindle position defective early emb, cell cycle slow early emb, gut granule development variant, excessive blebbing early emb, P0 spindle rotation delayed early emb, multiple cytoplasmic cavities early emb, synchronous second division early emb, spindle orientation variant AB or P1 early emb, intestinal development variant, larval arrest, large cytoplasmic granules early emb, embryonic lethal, exaggerated asynchrony early emb, ectopic cleavage furrows early emb, pace of P lineage defective early emb, reduced brood size
WBGene00001000	C18A11.7	body wall muscle sarcomere morphology variant, mitochondria morphology variant, body wall muscle myosin organization defective
WBGene00016981	C56G2.7	larval arrest, early larval lethal
WBGene00003367	M106.1	cell cell contacts variant four emb, anaphase bridging, sick, larval lethal, protein expression reduced, cytokinesis fails early emb, linker cell migration variant, embryonic lethal, ectopic cleavage furrows early emb, pronuclear size defective early emb, nuclear envelope assembly variant early emb, reduced brood size, sister chromatid segregation defective early emb, polar body reabsorbed one two early emb, nucleus reforms cell division remnant early emb, distal tip cell migration variant
WBGene00000420	F56D2.7	cell corpse number variant, transgene subcellular localization variant, engulfment variant
WBGene00044637	Y47D7A.16	embryonic lethal, receptor mediated endocytosis defective, pattern of transgene expression variant, resistant to protein aggregation induced paralysis
WBGene00002188	ZC416.4	extended life span, cadmium hypersensitive, Bacillus thuringiensis toxin hypersensitive, pore forming toxin hypersensitive, sterile F1, transgene subcellular localization variant, cadmium resistant
WBGene00020933	W02D3.4	larval lethal, transgene expression increased
WBGene00006750	T10A3.1	locomotion variant, aldicarb resistant
WBGene00013301	Y57G11C.3	transgene expression increased, organism oxidative stress response hypersensitive
WBGene00011642	T09B9.1	apoptosis reduced, apoptosis fails to occur, diplotene absent during oogenesis, oocyte number decreased, egg laying variant, germ cell compartment expansion absent, cell membrane organization biogenesis variant, embryo osmotic integrity defective early emb, no oocytes, rachis narrow, chromosome condensation variant, pachytene region organization variant, membrane trafficking variant, pachytene progression during oogenesis variant, germ cell compartment expansion variant
WBGene00015853	C16C8.16	protein aggregation variant
WBGene00006920	Y38F2AL.3	sterile, apoptosis reduced, avoids bacterial lawn, diplotene absent during oogenesis, small, gonad small, RNAi resistant, chromosome condensation variant, maternal sterile, membrane trafficking variant, sick, larval lethal, molt defect, thin, germ cell compartment expansion absent, cell membrane organization biogenesis variant, embryonic lethal, sterile progeny, oocyte number decreased, nuclei small, embryo osmotic integrity defective early emb, rachis narrow, pachytene region organization variant, somatic transgene silencing variant, pachytene progression during oogenesis variant, apoptosis fails to occur, slow growth, lethal, larval arrest, no oocytes, transgene expression increased, rachis absent, germ cell compartment expansion variant
WBGene00004807	F46A9.5	sterile, RNAi resistant, apoptosis increased, precocious alae, long, pattern of transgene expression variant, maternal sterile, programmed cell death variant, larval lethal, sick, accumulated germline cell corpses, precocious seam cell fusion, thin, embryonic lethal, centrosome biogenesis variant, transgene subcellular localization variant, reduced brood size, exploded through vulva, receptor mediated endocytosis defective, spindle position defective early emb, chemical hypersensitive, univalent meiotic chromosomes, cell proliferation increased, breaks in alae, excessive blebbing early emb, late embryonic arrest, somatic transgene silencing variant, pachytene progression during oogenesis variant, gonad migration variant, hypersensitive to protein aggregation induced paralysis, antibody staining increased, protruding vulva, slow growth, resistant to protein aggregation induced paralysis, lethal, larval arrest, transgene expression reduced, shortened life span, transgene expression increased, polar body defective early emb
WBGene00012019	T25E12.4	aldicarb resistant
WBGene00012745	Y40H7A.7	fat content reduced
WBGene00015832	C16C4.8	dauer lifespan extended
WBGene00021829	Y54E10A.7	larval arrest, embryonic lethal, slow growth, transgene subcellular localization variant, receptor mediated endocytosis defective, pattern of transgene expression variant
WBGene00022459	Y110A7A.9	meiotic spindle defective early emb, embryonic lethal, protein subcellular localization variant
WBGene00044251	F59C6.12	sterile, rachis morphology variant, oocytes lack nucleus, nuclei small, general pace of development defective early emb, germ cell compartment morphology variant, diakinesis progression during oogenesis variant, germ cell compartment anucleate, oocyte septum formation variant, embryonic lethal, gonad morphology variant, gonad vesiculated, oocyte morphology variant, nuclear appearance variant, diplotene region organization variant
WBGene00017621	F20A1.10	embryonic lethal, no oocytes, nuclear appearance variant, fewer germ cells
WBGene00015092	B0261.4	oocyte number decreased, organism morphology variant, nuclei small, life span variant, extended life span, gonad morphology variant, pachytene region organization variant, maternal sterile, oogenesis variant, protein metabolism variant, rachis morphology variant, slow growth, germline nuclear positioning variant, larval arrest, embryonic lethal, gonad vesiculated, reduced brood size, oocytes small, transgene expression increased, germ cell compartment expansion variant
WBGene00000888	C34D4.12	sterile, nonsense mRNA accumulation, larval arrest, mRNA surveillance defective, embryonic lethal, transgene subcellular localization variant, cytoplasmic processing body variant, transgene expression increased
WBGene00022734	ZK418.5	multivulva, organism development variant
WBGene00012221	W03C9.5	spindle orientation variant, locomotion variant, RAB-11 recycling endosome localization variant, engulfment variant, organism morphology variant, population fitness variant, accumulated somatic cell corpses, autophagy variant, dumpy, protein metabolism variant, Q neuroblast lineage migration variant, antibody staining increased, paralyzed, cleavage furrow initiation defective early emb, lysosome-related organelle morphology variant, accumulated germline cell corpses, RAB-11 recycling endosome morphology variant, fat content reduced, phagosome maturation defective, cell acidification defective, embryonic lethal, shortened life span, transgene subcellular localization variant, transgene expression variant, transgene expression increased
WBGene00014148	ZK909.3	fat content reduced
WBGene00000440	D1007.1	quiescence variant
WBGene00003025	T27C4.4	sterile, locomotion variant, chemical hypersensitive, organism morphology variant, sterile progeny, embryonic morphology variant, growth rate variant, organism development variant, sister cell division timing asynchrony reduced, extended life span, age associated fluorescence increased, pattern of transgene expression variant, organism hypersensitive ionizing radiation, protruding vulva, sick, slow growth, larval lethal, organism morphology variable, multivulva, lethal, egg laying variant, larval arrest, embryonic lethal, transgene expression reduced, shortened life span, exploded through vulva, reduced brood size, receptor mediated endocytosis defective, developmental delay postembryonic
WBGene00007443	C08F8.1	protruding vulva, locomotion variant, slow growth, organism morphology variant, sterile progeny, small, microtubule nucleation variant, sister cell division timing asynchrony reduced, embryonic lethal, spindle elongation integrity defective early emb
WBGene00003605	C48D5.1	egg morphology variant, sterile, ovulation variant, larval lethal, spermatheca morphology variant, organism development variant, slow embryonic development, embryonic lethal, transgene subcellular localization variant, oocyte morphology variant, reduced brood size, variable cell division timing, spermatheca development variant
